candidate_id	registry_id	page_id	raw_term_short	evidence_locator	candidate_type	normalized_key	relation_to_existing_octoport_evidence	status	m6_validation_required	reason
M4B1C00161	REG056	M4B1P0087	аналитика показателей продавца	https://wildcrm.ru/blog/strategy/tpost/knpls4o4g1-poiskovie-zaprosi-wildberries-analitika ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00162	REG058	M4B1P0088	финансовые отчёты и прибыль селлера	https://yoolip.ai/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00163	REG058	M4B1P0088	аналитика и автоматизация рекламы	https://yoolip.ai/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00164	REG060	M4B1P0089	финансовые отчёты и прибыль селлера	https://zinaida.pro/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00165	REG060	M4B1P0089	аналитика и автоматизация рекламы	https://zinaida.pro/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00166	REG001	M4B1P0090	подключение ИИ и сервисов к маркетплейсу	https://www.ai007.io/reklama-i-drr.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00167	REG001	M4B1P0090	аналитика и автоматизация рекламы	https://www.ai007.io/reklama-i-drr.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00168	REG001	M4B1P0091	подключение ИИ и сервисов к маркетплейсу	https://www.ai007.io/analitika-konkurentov.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00169	REG001	M4B1P0091	ценообразование и репрайсинг	https://www.ai007.io/analitika-konkurentov.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00170	REG001	M4B1P0092	подключение ИИ и сервисов к маркетплейсу	https://www.ai007.io/avtootvety-na-otzyvy.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00171	REG001	M4B1P0092	работа с отзывами и вопросами	https://www.ai007.io/avtootvety-na-otzyvy.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00172	REG001	M4B1P0093	подключение ИИ и сервисов к маркетплейсу	https://www.ai007.io/kontrol-cen.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00173	REG001	M4B1P0093	ценообразование и репрайсинг	https://www.ai007.io/kontrol-cen.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00174	REG001	M4B1P0094	ИИ-помощник продавца	https://www.ai007.io/blog/avtomatizatsiya-wildberries.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00175	REG001	M4B1P0095	ИИ-помощник продавца	https://www.ai007.io/blog/analitika-wildberries-kakie-pokazateli-smotret.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00176	REG001	M4B1P0095	аналитика показателей продавца	https://www.ai007.io/blog/analitika-wildberries-kakie-pokazateli-smotret.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00177	REG001	M4B1P0096	работа с отзывами и вопросами	https://www.ai007.io/blog/kak-otvetit-na-otzyvy-wildberries-avtomaticheski.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00178	REG001	M4B1P0096	ИИ-помощник продавца	https://www.ai007.io/blog/kak-otvetit-na-otzyvy-wildberries-avtomaticheski.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00179	REG001	M4B1P0097	финансовые отчёты и прибыль селлера	https://www.ai007.io/blog/yunit-ekonomika-wildberries.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00180	REG001	M4B1P0097	ИИ-помощник продавца	https://www.ai007.io/blog/yunit-ekonomika-wildberries.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00181	REG001	M4B1P0098	аналитика и автоматизация рекламы	https://www.ai007.io/blog/drr-wildberries.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00182	REG001	M4B1P0098	ИИ-помощник продавца	https://www.ai007.io/blog/drr-wildberries.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00183	REG001	M4B1P0099	финансовые отчёты и прибыль селлера	https://www.ai007.io/blog/protsent-vykupa-wildberries.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00184	REG001	M4B1P0099	ценообразование и репрайсинг	https://www.ai007.io/blog/protsent-vykupa-wildberries.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00185	REG001	M4B1P0100	остатки, поставки и прогноз запасов	https://www.ai007.io/blog/oborachivaemost-wildberries.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00186	REG001	M4B1P0100	ИИ-помощник продавца	https://www.ai007.io/blog/oborachivaemost-wildberries.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00187	REG001	M4B1P0101	остатки, поставки и прогноз запасов	https://www.ai007.io/guides/user-guide.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00188	REG001	M4B1P0101	ценообразование и репрайсинг	https://www.ai007.io/guides/user-guide.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00189	REG001	M4B1P0102	остатки, поставки и прогноз запасов	https://www.ai007.io/guides/dashboard-guide.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00190	REG001	M4B1P0103	подключение ИИ и сервисов к маркетплейсу	https://www.ai007.io/compare.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00191	REG001	M4B1P0103	аналитика показателей продавца	https://www.ai007.io/compare.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00192	REG001	M4B1P0104	аналитика показателей продавца	https://www.ai007.io/blog/index.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00193	REG001	M4B1P0105	ИИ-помощник продавца	https://www.ai007.io/blog/mpstats-alternativa.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00194	REG001	M4B1P0105	аналитика показателей продавца	https://www.ai007.io/blog/mpstats-alternativa.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00195	REG001	M4B1P0106	поисковая и нишевая аналитика	https://www.ai007.io/blog/instrumenty-dlya-prodavtsov-wildberries.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00196	REG001	M4B1P0106	ИИ-помощник продавца	https://www.ai007.io/blog/instrumenty-dlya-prodavtsov-wildberries.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00197	REG001	M4B1P0107	ценообразование и репрайсинг	https://www.ai007.io/blog/upravlenie-tsenami-wildberries-avtomaticheski.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00198	REG001	M4B1P0107	ИИ-помощник продавца	https://www.ai007.io/blog/upravlenie-tsenami-wildberries-avtomaticheski.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00199	REG001	M4B1P0108	помощь по кабинету и процедурам продавца	https://www.ai007.io/blog/ii-agent-vs-servisy-excel-chatgpt.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00200	REG001	M4B1P0108	ИИ-помощник продавца	https://www.ai007.io/blog/ii-agent-vs-servisy-excel-chatgpt.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00201	REG001	M4B1P0109	ИИ-помощник продавца	https://www.ai007.io/blog/wildberries-seller-instrument-2026.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00202	REG001	M4B1P0110	подключение ИИ и сервисов к маркетплейсу	https://www.ai007.io/security.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00203	REG001	M4B1P0110	работа с отзывами и вопросами	https://www.ai007.io/security.html ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00204	REG006	M4B1P0111	подключение ИИ и сервисов к маркетплейсу	https://apimonster.ru/connector/bundle/ozon/openai/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00205	REG006	M4B1P0112	подключение ИИ и сервисов к маркетплейсу	https://apimonster.ru/connector/service/ozon/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00206	REG006	M4B1P0113	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-tracking-number-set/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00207	REG006	M4B1P0114	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-delivering/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00208	REG006	M4B1P0115	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/ozon/action/v2-fbs-posting-delivered/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00209	REG006	M4B1P0116	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/ozon/action/posting-fbs-ship/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00210	REG006	M4B1P0117	помощь по кабинету и процедурам продавца	https://apimonster.ru/solution/chatgpt-assistant-support/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00211	REG006	M4B1P0118	аналитика показателей продавца	https://apimonster.ru/solution/chatgpt-assistant-rag/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00212	REG006	M4B1P0119	аналитика показателей продавца	https://apimonster.ru/solution/chatgpt-assistant-sales/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00213	REG006	M4B1P0120	помощь по кабинету и процедурам продавца	https://apimonster.ru/solution/ozon-cdek/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_procedural_help	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00214	REG006	M4B1P0121	аналитика показателей продавца	https://apimonster.ru/solution/ozon-dpd/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00215	REG006	M4B1P0122	подключение ИИ и сервисов к маркетплейсу	https://apimonster.ru/connector/service/wildberries/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00216	REG006	M4B1P0123	аналитика показателей продавца	https://apimonster.ru/ai-benchmark/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00217	REG006	M4B1P0124	подключение ИИ и сервисов к маркетплейсу	https://apimonster.ru/connector/bundle/wildberries/openai/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00218	REG006	M4B1P0125	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/wildberries/action/order-get-sticker-pdf/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00219	REG006	M4B1P0126	аналитика и автоматизация рекламы	https://apimonster.ru/connector/trigger/wildberries/action/supply-get-sticker-pdf/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00220	REG006	M4B1P0126	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/wildberries/action/supply-get-sticker-pdf/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00221	REG006	M4B1P0127	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/wildberries/action/order-search-barcode/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00222	REG006	M4B1P0128	аналитика и автоматизация рекламы	https://apimonster.ru/connector/trigger/wildberries/action/set-dbs-order-deliver/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00223	REG006	M4B1P0128	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/wildberries/action/set-dbs-order-deliver/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00224	REG006	M4B1P0129	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/wildberries/action/set-dbs-order-receive/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00225	REG006	M4B1P0130	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/wildberries/action/nm-get/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00226	REG006	M4B1P0131	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/wildberries/action/set-price/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00227	REG006	M4B1P0131	ценообразование и репрайсинг	https://apimonster.ru/connector/trigger/wildberries/action/set-price/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	pricing_repricing	Competitor write/automation boundary outside Octoport current launch	OUT_OF_SCOPE	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00228	REG006	M4B1P0132	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/wildberries/action/set-stock/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00229	REG006	M4B1P0132	остатки, поставки и прогноз запасов	https://apimonster.ru/connector/trigger/wildberries/action/set-stock/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	inventory_supply	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00230	REG006	M4B1P0133	работа с отзывами и вопросами	https://apimonster.ru/connector/trigger/wildberries/action/feedbacks-answer/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reviews_support	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00231	REG015	M4B1P0134	финансовые отчёты и прибыль селлера	https://jafo.ru/product/analytics ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00232	REG015	M4B1P0134	аналитика показателей продавца	https://jafo.ru/product/analytics ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00233	REG029	M4B1P0135	подключение ИИ и сервисов к маркетплейсу	https://openclaw.ru/integrations ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	integration_connection	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00234	REG029	M4B1P0135	аналитика и автоматизация рекламы	https://openclaw.ru/integrations ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00235	REG029	M4B1P0136	ИИ-помощник продавца	https://openclaw.ru/for ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ai_or_digital_helper	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00236	REG046	M4B1P0137	финансовые отчёты и прибыль селлера	https://tablichki.tech/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00237	REG046	M4B1P0137	аналитика и автоматизация рекламы	https://tablichki.tech/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	ad_analytics_or_automation	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00238	REG046	M4B1P0138	финансовые отчёты и прибыль селлера	https://tablichki.tech/rnp ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00239	REG046	M4B1P0139	аналитика показателей продавца	https://tablichki.tech/abc-xyz-bcg ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00240	REG046	M4B1P0140	поисковая и нишевая аналитика	https://tablichki.tech/jam_analytics ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	search_or_niche_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00241	REG046	M4B1P0140	финансовые отчёты и прибыль селлера	https://tablichki.tech/jam_analytics ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	reporting_finance	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00242	REG046	M4B1P0141	аналитика показателей продавца	https://tablichki.tech/ocifrovka_marketplace_blog ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	seller_analytics	Maps to existing M2R/M3 family evidence	ALREADY_PRESENT	false	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00243	REG053	M4B1P0142	работа с карточкой и контентом товара	https://seo.wbcon.ru/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
M4B1C00244	REG053	M4B1P0143	работа с карточкой и контентом товара	https://seo.wbcon.ru/uslugi/ ; public capture 2026-09-18 ; title/headings/visible text	TASK_PHRASE	product_card_or_content	Adjacent competitor vocabulary; not demand authority	POSSIBLE_VARIANT	true	Observed as competitor page topic/claim; candidate evidence only, never promoted to demand
